245,1542055234,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
246,1542055234,684f50dc2b4d,scih-machine_api-gateway_1,46.21%,82.71MiB,3.607GiB,2.24%
246,1542055234,b2c79388a6a1,scih-machine_gps-service_1,22.58%,89.02MiB,3.607GiB,2.41%
246,1542055234,3f6c1609d992,scih-machine_mongodb_1,3.84%,54.05MiB,3.607GiB,1.46%
246,1542055234,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
247,1542055234,684f50dc2b4d,scih-machine_api-gateway_1,46.21%,82.71MiB,3.607GiB,2.24%
247,1542055234,b2c79388a6a1,scih-machine_gps-service_1,22.58%,89.02MiB,3.607GiB,2.41%
247,1542055234,3f6c1609d992,scih-machine_mongodb_1,3.84%,54.05MiB,3.607GiB,1.46%
247,1542055234,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
248,1542055235,684f50dc2b4d,scih-machine_api-gateway_1,38.20%,82.63MiB,3.607GiB,2.24%
248,1542055235,b2c79388a6a1,scih-machine_gps-service_1,21.89%,89.31MiB,3.607GiB,2.42%
248,1542055235,3f6c1609d992,scih-machine_mongodb_1,4.12%,54.13MiB,3.607GiB,1.47%
248,1542055235,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
249,1542055235,684f50dc2b4d,scih-machine_api-gateway_1,38.20%,82.63MiB,3.607GiB,2.24%
249,1542055235,b2c79388a6a1,scih-machine_gps-service_1,21.89%,89.31MiB,3.607GiB,2.42%
249,1542055235,3f6c1609d992,scih-machine_mongodb_1,4.12%,54.13MiB,3.607GiB,1.47%
249,1542055235,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
250,1542055235,684f50dc2b4d,scih-machine_api-gateway_1,38.20%,82.63MiB,3.607GiB,2.24%
250,1542055235,b2c79388a6a1,scih-machine_gps-service_1,21.89%,89.31MiB,3.607GiB,2.42%
250,1542055235,3f6c1609d992,scih-machine_mongodb_1,4.12%,54.13MiB,3.607GiB,1.47%
250,1542055235,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
251,1542055235,684f50dc2b4d,scih-machine_api-gateway_1,38.20%,82.63MiB,3.607GiB,2.24%
251,1542055235,b2c79388a6a1,scih-machine_gps-service_1,21.89%,89.31MiB,3.607GiB,2.42%
251,1542055235,3f6c1609d992,scih-machine_mongodb_1,4.12%,54.13MiB,3.607GiB,1.47%
251,1542055235,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
252,1542055235,684f50dc2b4d,scih-machine_api-gateway_1,38.20%,82.63MiB,3.607GiB,2.24%
252,1542055235,b2c79388a6a1,scih-machine_gps-service_1,21.89%,89.31MiB,3.607GiB,2.42%
252,1542055235,3f6c1609d992,scih-machine_mongodb_1,4.12%,54.13MiB,3.607GiB,1.47%
252,1542055235,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
253,1542055236,684f50dc2b4d,scih-machine_api-gateway_1,42.09%,82.73MiB,3.607GiB,2.24%
253,1542055236,b2c79388a6a1,scih-machine_gps-service_1,26.08%,89.11MiB,3.607GiB,2.41%
253,1542055236,3f6c1609d992,scih-machine_mongodb_1,4.26%,54.21MiB,3.607GiB,1.47%
253,1542055236,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
254,1542055236,684f50dc2b4d,scih-machine_api-gateway_1,42.09%,82.73MiB,3.607GiB,2.24%
254,1542055236,b2c79388a6a1,scih-machine_gps-service_1,26.08%,89.11MiB,3.607GiB,2.41%
254,1542055236,3f6c1609d992,scih-machine_mongodb_1,4.26%,54.21MiB,3.607GiB,1.47%
254,1542055236,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
255,1542055236,684f50dc2b4d,scih-machine_api-gateway_1,42.09%,82.73MiB,3.607GiB,2.24%
255,1542055236,b2c79388a6a1,scih-machine_gps-service_1,26.08%,89.11MiB,3.607GiB,2.41%
255,1542055236,3f6c1609d992,scih-machine_mongodb_1,4.26%,54.21MiB,3.607GiB,1.47%
255,1542055236,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
256,1542055236,684f50dc2b4d,scih-machine_api-gateway_1,42.09%,82.73MiB,3.607GiB,2.24%
256,1542055236,b2c79388a6a1,scih-machine_gps-service_1,26.08%,89.11MiB,3.607GiB,2.41%
256,1542055236,3f6c1609d992,scih-machine_mongodb_1,4.26%,54.21MiB,3.607GiB,1.47%
256,1542055236,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
257,1542055236,684f50dc2b4d,scih-machine_api-gateway_1,42.09%,82.73MiB,3.607GiB,2.24%
257,1542055236,b2c79388a6a1,scih-machine_gps-service_1,26.08%,89.11MiB,3.607GiB,2.41%
257,1542055236,3f6c1609d992,scih-machine_mongodb_1,4.26%,54.21MiB,3.607GiB,1.47%
257,1542055236,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
258,1542055237,684f50dc2b4d,scih-machine_api-gateway_1,40.91%,82.59MiB,3.607GiB,2.24%
258,1542055237,b2c79388a6a1,scih-machine_gps-service_1,25.71%,89.24MiB,3.607GiB,2.42%
258,1542055237,3f6c1609d992,scih-machine_mongodb_1,3.89%,54.3MiB,3.607GiB,1.47%
258,1542055237,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
259,1542055237,684f50dc2b4d,scih-machine_api-gateway_1,40.91%,82.59MiB,3.607GiB,2.24%
259,1542055237,b2c79388a6a1,scih-machine_gps-service_1,25.71%,89.24MiB,3.607GiB,2.42%
259,1542055237,3f6c1609d992,scih-machine_mongodb_1,3.89%,54.3MiB,3.607GiB,1.47%
259,1542055237,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
260,1542055237,684f50dc2b4d,scih-machine_api-gateway_1,40.91%,82.59MiB,3.607GiB,2.24%
260,1542055237,b2c79388a6a1,scih-machine_gps-service_1,25.71%,89.24MiB,3.607GiB,2.42%
260,1542055237,3f6c1609d992,scih-machine_mongodb_1,3.89%,54.3MiB,3.607GiB,1.47%
260,1542055237,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
261,1542055237,684f50dc2b4d,scih-machine_api-gateway_1,40.91%,82.59MiB,3.607GiB,2.24%
261,1542055237,b2c79388a6a1,scih-machine_gps-service_1,25.71%,89.24MiB,3.607GiB,2.42%
261,1542055237,3f6c1609d992,scih-machine_mongodb_1,3.89%,54.3MiB,3.607GiB,1.47%
261,1542055237,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
262,1542055237,684f50dc2b4d,scih-machine_api-gateway_1,40.91%,82.59MiB,3.607GiB,2.24%
262,1542055237,b2c79388a6a1,scih-machine_gps-service_1,25.71%,89.24MiB,3.607GiB,2.42%
262,1542055237,3f6c1609d992,scih-machine_mongodb_1,3.89%,54.3MiB,3.607GiB,1.47%
262,1542055237,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
263,1542055238,684f50dc2b4d,scih-machine_api-gateway_1,44.02%,82.58MiB,3.607GiB,2.24%
263,1542055238,b2c79388a6a1,scih-machine_gps-service_1,23.94%,89.11MiB,3.607GiB,2.41%
263,1542055238,3f6c1609d992,scih-machine_mongodb_1,4.41%,54.36MiB,3.607GiB,1.47%
263,1542055238,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
264,1542055238,684f50dc2b4d,scih-machine_api-gateway_1,44.02%,82.58MiB,3.607GiB,2.24%
264,1542055238,b2c79388a6a1,scih-machine_gps-service_1,23.94%,89.11MiB,3.607GiB,2.41%
264,1542055238,3f6c1609d992,scih-machine_mongodb_1,4.41%,54.36MiB,3.607GiB,1.47%
264,1542055238,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
265,1542055238,684f50dc2b4d,scih-machine_api-gateway_1,44.02%,82.58MiB,3.607GiB,2.24%
265,1542055238,b2c79388a6a1,scih-machine_gps-service_1,23.94%,89.11MiB,3.607GiB,2.41%
265,1542055238,3f6c1609d992,scih-machine_mongodb_1,4.41%,54.36MiB,3.607GiB,1.47%
265,1542055238,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
266,1542055238,684f50dc2b4d,scih-machine_api-gateway_1,44.02%,82.58MiB,3.607GiB,2.24%
266,1542055238,b2c79388a6a1,scih-machine_gps-service_1,23.94%,89.11MiB,3.607GiB,2.41%
266,1542055238,3f6c1609d992,scih-machine_mongodb_1,4.41%,54.36MiB,3.607GiB,1.47%
266,1542055238,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
267,1542055238,684f50dc2b4d,scih-machine_api-gateway_1,44.02%,82.58MiB,3.607GiB,2.24%
267,1542055238,b2c79388a6a1,scih-machine_gps-service_1,23.94%,89.11MiB,3.607GiB,2.41%
267,1542055238,3f6c1609d992,scih-machine_mongodb_1,4.41%,54.36MiB,3.607GiB,1.47%
267,1542055238,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
268,1542055239,684f50dc2b4d,scih-machine_api-gateway_1,28.25%,82.68MiB,3.607GiB,2.24%
268,1542055239,b2c79388a6a1,scih-machine_gps-service_1,18.57%,89.07MiB,3.607GiB,2.41%
268,1542055239,3f6c1609d992,scih-machine_mongodb_1,3.65%,54.66MiB,3.607GiB,1.48%
268,1542055239,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
269,1542055239,684f50dc2b4d,scih-machine_api-gateway_1,28.25%,82.68MiB,3.607GiB,2.24%
269,1542055239,b2c79388a6a1,scih-machine_gps-service_1,18.57%,89.07MiB,3.607GiB,2.41%
269,1542055239,3f6c1609d992,scih-machine_mongodb_1,3.65%,54.66MiB,3.607GiB,1.48%
269,1542055239,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
270,1542055239,684f50dc2b4d,scih-machine_api-gateway_1,28.25%,82.68MiB,3.607GiB,2.24%
270,1542055239,b2c79388a6a1,scih-machine_gps-service_1,18.57%,89.07MiB,3.607GiB,2.41%
270,1542055239,3f6c1609d992,scih-machine_mongodb_1,3.65%,54.66MiB,3.607GiB,1.48%
270,1542055239,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
271,1542055239,684f50dc2b4d,scih-machine_api-gateway_1,28.25%,82.68MiB,3.607GiB,2.24%
271,1542055239,b2c79388a6a1,scih-machine_gps-service_1,18.57%,89.07MiB,3.607GiB,2.41%
271,1542055239,3f6c1609d992,scih-machine_mongodb_1,3.65%,54.66MiB,3.607GiB,1.48%
271,1542055239,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
272,1542055239,684f50dc2b4d,scih-machine_api-gateway_1,28.25%,82.68MiB,3.607GiB,2.24%
272,1542055239,b2c79388a6a1,scih-machine_gps-service_1,18.57%,89.07MiB,3.607GiB,2.41%
272,1542055239,3f6c1609d992,scih-machine_mongodb_1,3.65%,54.66MiB,3.607GiB,1.48%
272,1542055239,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
273,1542055240,684f50dc2b4d,scih-machine_api-gateway_1,39.31%,82.86MiB,3.607GiB,2.24%
273,1542055240,b2c79388a6a1,scih-machine_gps-service_1,23.34%,89.23MiB,3.607GiB,2.42%
273,1542055240,3f6c1609d992,scih-machine_mongodb_1,3.81%,54.66MiB,3.607GiB,1.48%
273,1542055240,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
274,1542055240,684f50dc2b4d,scih-machine_api-gateway_1,39.31%,82.86MiB,3.607GiB,2.24%
274,1542055240,b2c79388a6a1,scih-machine_gps-service_1,23.34%,89.23MiB,3.607GiB,2.42%
274,1542055240,3f6c1609d992,scih-machine_mongodb_1,3.81%,54.66MiB,3.607GiB,1.48%
274,1542055240,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
275,1542055240,684f50dc2b4d,scih-machine_api-gateway_1,39.31%,82.86MiB,3.607GiB,2.24%
275,1542055240,b2c79388a6a1,scih-machine_gps-service_1,23.34%,89.23MiB,3.607GiB,2.42%
275,1542055240,3f6c1609d992,scih-machine_mongodb_1,3.81%,54.66MiB,3.607GiB,1.48%
275,1542055240,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
276,1542055240,684f50dc2b4d,scih-machine_api-gateway_1,39.31%,82.86MiB,3.607GiB,2.24%
276,1542055240,b2c79388a6a1,scih-machine_gps-service_1,23.34%,89.23MiB,3.607GiB,2.42%
276,1542055240,3f6c1609d992,scih-machine_mongodb_1,3.81%,54.66MiB,3.607GiB,1.48%
276,1542055240,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
277,1542055240,684f50dc2b4d,scih-machine_api-gateway_1,39.31%,82.86MiB,3.607GiB,2.24%
277,1542055240,b2c79388a6a1,scih-machine_gps-service_1,23.34%,89.23MiB,3.607GiB,2.42%
277,1542055240,3f6c1609d992,scih-machine_mongodb_1,3.81%,54.66MiB,3.607GiB,1.48%
277,1542055240,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
278,1542055241,684f50dc2b4d,scih-machine_api-gateway_1,44.08%,81.77MiB,3.607GiB,2.21%
278,1542055241,b2c79388a6a1,scih-machine_gps-service_1,24.93%,89.06MiB,3.607GiB,2.41%
278,1542055241,3f6c1609d992,scih-machine_mongodb_1,4.26%,54.66MiB,3.607GiB,1.48%
278,1542055241,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
279,1542055241,684f50dc2b4d,scih-machine_api-gateway_1,44.08%,81.77MiB,3.607GiB,2.21%
279,1542055241,b2c79388a6a1,scih-machine_gps-service_1,24.93%,89.06MiB,3.607GiB,2.41%
279,1542055241,3f6c1609d992,scih-machine_mongodb_1,4.26%,54.66MiB,3.607GiB,1.48%
279,1542055241,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
280,1542055241,684f50dc2b4d,scih-machine_api-gateway_1,44.08%,81.77MiB,3.607GiB,2.21%
280,1542055241,b2c79388a6a1,scih-machine_gps-service_1,24.93%,89.06MiB,3.607GiB,2.41%
280,1542055241,3f6c1609d992,scih-machine_mongodb_1,4.26%,54.66MiB,3.607GiB,1.48%
280,1542055241,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
281,1542055241,684f50dc2b4d,scih-machine_api-gateway_1,44.08%,81.77MiB,3.607GiB,2.21%
281,1542055241,b2c79388a6a1,scih-machine_gps-service_1,24.93%,89.06MiB,3.607GiB,2.41%
281,1542055241,3f6c1609d992,scih-machine_mongodb_1,4.26%,54.66MiB,3.607GiB,1.48%
281,1542055241,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
282,1542055241,684f50dc2b4d,scih-machine_api-gateway_1,44.08%,81.77MiB,3.607GiB,2.21%
282,1542055241,b2c79388a6a1,scih-machine_gps-service_1,24.93%,89.06MiB,3.607GiB,2.41%
282,1542055241,3f6c1609d992,scih-machine_mongodb_1,4.26%,54.66MiB,3.607GiB,1.48%
282,1542055241,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
283,1542055242,684f50dc2b4d,scih-machine_api-gateway_1,44.68%,82.27MiB,3.607GiB,2.23%
283,1542055242,b2c79388a6a1,scih-machine_gps-service_1,25.10%,89.08MiB,3.607GiB,2.41%
283,1542055242,3f6c1609d992,scih-machine_mongodb_1,4.58%,54.67MiB,3.607GiB,1.48%
283,1542055242,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
284,1542055242,684f50dc2b4d,scih-machine_api-gateway_1,44.68%,82.27MiB,3.607GiB,2.23%
284,1542055242,b2c79388a6a1,scih-machine_gps-service_1,25.10%,89.08MiB,3.607GiB,2.41%
284,1542055242,3f6c1609d992,scih-machine_mongodb_1,4.58%,54.67MiB,3.607GiB,1.48%
284,1542055242,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
285,1542055242,684f50dc2b4d,scih-machine_api-gateway_1,44.68%,82.27MiB,3.607GiB,2.23%
285,1542055242,b2c79388a6a1,scih-machine_gps-service_1,25.10%,89.08MiB,3.607GiB,2.41%
285,1542055242,3f6c1609d992,scih-machine_mongodb_1,4.58%,54.67MiB,3.607GiB,1.48%
285,1542055242,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
286,1542055242,684f50dc2b4d,scih-machine_api-gateway_1,44.68%,82.27MiB,3.607GiB,2.23%
286,1542055242,b2c79388a6a1,scih-machine_gps-service_1,25.10%,89.08MiB,3.607GiB,2.41%
286,1542055242,3f6c1609d992,scih-machine_mongodb_1,4.58%,54.67MiB,3.607GiB,1.48%
286,1542055242,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
287,1542055242,684f50dc2b4d,scih-machine_api-gateway_1,44.68%,82.27MiB,3.607GiB,2.23%
287,1542055242,b2c79388a6a1,scih-machine_gps-service_1,25.10%,89.08MiB,3.607GiB,2.41%
287,1542055242,3f6c1609d992,scih-machine_mongodb_1,4.58%,54.67MiB,3.607GiB,1.48%
287,1542055242,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
288,1542055243,684f50dc2b4d,scih-machine_api-gateway_1,44.50%,81.66MiB,3.607GiB,2.21%
288,1542055243,b2c79388a6a1,scih-machine_gps-service_1,25.14%,89.26MiB,3.607GiB,2.42%
288,1542055243,3f6c1609d992,scih-machine_mongodb_1,4.19%,54.76MiB,3.607GiB,1.48%
288,1542055243,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
289,1542055243,684f50dc2b4d,scih-machine_api-gateway_1,44.50%,81.66MiB,3.607GiB,2.21%
289,1542055243,b2c79388a6a1,scih-machine_gps-service_1,25.14%,89.26MiB,3.607GiB,2.42%
289,1542055243,3f6c1609d992,scih-machine_mongodb_1,4.19%,54.76MiB,3.607GiB,1.48%
289,1542055243,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
290,1542055243,684f50dc2b4d,scih-machine_api-gateway_1,44.50%,81.66MiB,3.607GiB,2.21%
290,1542055243,b2c79388a6a1,scih-machine_gps-service_1,25.14%,89.26MiB,3.607GiB,2.42%
290,1542055243,3f6c1609d992,scih-machine_mongodb_1,4.19%,54.76MiB,3.607GiB,1.48%
290,1542055243,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
291,1542055243,684f50dc2b4d,scih-machine_api-gateway_1,44.50%,81.66MiB,3.607GiB,2.21%
291,1542055243,b2c79388a6a1,scih-machine_gps-service_1,25.14%,89.26MiB,3.607GiB,2.42%
291,1542055243,3f6c1609d992,scih-machine_mongodb_1,4.19%,54.76MiB,3.607GiB,1.48%
291,1542055243,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
292,1542055243,684f50dc2b4d,scih-machine_api-gateway_1,44.50%,81.66MiB,3.607GiB,2.21%
292,1542055243,b2c79388a6a1,scih-machine_gps-service_1,25.14%,89.26MiB,3.607GiB,2.42%
292,1542055243,3f6c1609d992,scih-machine_mongodb_1,4.19%,54.76MiB,3.607GiB,1.48%
292,1542055243,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
293,1542055244,684f50dc2b4d,scih-machine_api-gateway_1,47.24%,82.16MiB,3.607GiB,2.22%
293,1542055244,b2c79388a6a1,scih-machine_gps-service_1,23.97%,89.16MiB,3.607GiB,2.41%
293,1542055244,3f6c1609d992,scih-machine_mongodb_1,4.26%,54.84MiB,3.607GiB,1.48%
293,1542055244,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
294,1542055244,684f50dc2b4d,scih-machine_api-gateway_1,47.24%,82.16MiB,3.607GiB,2.22%
294,1542055244,b2c79388a6a1,scih-machine_gps-service_1,23.97%,89.16MiB,3.607GiB,2.41%
294,1542055244,3f6c1609d992,scih-machine_mongodb_1,4.26%,54.84MiB,3.607GiB,1.48%
294,1542055244,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
295,1542055244,684f50dc2b4d,scih-machine_api-gateway_1,47.24%,82.16MiB,3.607GiB,2.22%
295,1542055244,b2c79388a6a1,scih-machine_gps-service_1,23.97%,89.16MiB,3.607GiB,2.41%
295,1542055244,3f6c1609d992,scih-machine_mongodb_1,4.26%,54.84MiB,3.607GiB,1.48%
295,1542055244,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
296,1542055244,684f50dc2b4d,scih-machine_api-gateway_1,47.24%,82.16MiB,3.607GiB,2.22%
296,1542055244,b2c79388a6a1,scih-machine_gps-service_1,23.97%,89.16MiB,3.607GiB,2.41%
296,1542055244,3f6c1609d992,scih-machine_mongodb_1,4.26%,54.84MiB,3.607GiB,1.48%
296,1542055244,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
297,1542055244,684f50dc2b4d,scih-machine_api-gateway_1,47.24%,82.16MiB,3.607GiB,2.22%
297,1542055244,b2c79388a6a1,scih-machine_gps-service_1,23.97%,89.16MiB,3.607GiB,2.41%
297,1542055244,3f6c1609d992,scih-machine_mongodb_1,4.26%,54.84MiB,3.607GiB,1.48%
297,1542055244,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
298,1542055245,684f50dc2b4d,scih-machine_api-gateway_1,41.35%,81.73MiB,3.607GiB,2.21%
298,1542055245,b2c79388a6a1,scih-machine_gps-service_1,24.87%,89.46MiB,3.607GiB,2.42%
298,1542055245,3f6c1609d992,scih-machine_mongodb_1,4.33%,54.92MiB,3.607GiB,1.49%
298,1542055245,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
299,1542055245,684f50dc2b4d,scih-machine_api-gateway_1,41.35%,81.73MiB,3.607GiB,2.21%
299,1542055245,b2c79388a6a1,scih-machine_gps-service_1,24.87%,89.46MiB,3.607GiB,2.42%
299,1542055245,3f6c1609d992,scih-machine_mongodb_1,4.33%,54.92MiB,3.607GiB,1.49%
299,1542055245,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
300,1542055245,684f50dc2b4d,scih-machine_api-gateway_1,41.35%,81.73MiB,3.607GiB,2.21%
300,1542055245,b2c79388a6a1,scih-machine_gps-service_1,24.87%,89.46MiB,3.607GiB,2.42%
300,1542055245,3f6c1609d992,scih-machine_mongodb_1,4.33%,54.92MiB,3.607GiB,1.49%
300,1542055245,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
301,1542055245,684f50dc2b4d,scih-machine_api-gateway_1,41.35%,81.73MiB,3.607GiB,2.21%
301,1542055245,b2c79388a6a1,scih-machine_gps-service_1,24.87%,89.46MiB,3.607GiB,2.42%
301,1542055245,3f6c1609d992,scih-machine_mongodb_1,4.33%,54.92MiB,3.607GiB,1.49%
301,1542055245,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
302,1542055245,684f50dc2b4d,scih-machine_api-gateway_1,41.35%,81.73MiB,3.607GiB,2.21%
302,1542055245,b2c79388a6a1,scih-machine_gps-service_1,24.87%,89.46MiB,3.607GiB,2.42%
302,1542055245,3f6c1609d992,scih-machine_mongodb_1,4.33%,54.92MiB,3.607GiB,1.49%
302,1542055245,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
303,1542055246,684f50dc2b4d,scih-machine_api-gateway_1,43.95%,81.76MiB,3.607GiB,2.21%
303,1542055246,b2c79388a6a1,scih-machine_gps-service_1,23.74%,89.6MiB,3.607GiB,2.43%
303,1542055246,3f6c1609d992,scih-machine_mongodb_1,4.01%,55MiB,3.607GiB,1.49%
303,1542055246,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
304,1542055246,684f50dc2b4d,scih-machine_api-gateway_1,43.95%,81.76MiB,3.607GiB,2.21%
304,1542055246,b2c79388a6a1,scih-machine_gps-service_1,23.74%,89.6MiB,3.607GiB,2.43%
304,1542055246,3f6c1609d992,scih-machine_mongodb_1,4.01%,55MiB,3.607GiB,1.49%
304,1542055246,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
305,1542055246,684f50dc2b4d,scih-machine_api-gateway_1,43.95%,81.76MiB,3.607GiB,2.21%
305,1542055246,b2c79388a6a1,scih-machine_gps-service_1,23.74%,89.6MiB,3.607GiB,2.43%
305,1542055246,3f6c1609d992,scih-machine_mongodb_1,4.01%,55MiB,3.607GiB,1.49%
305,1542055246,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
306,1542055246,684f50dc2b4d,scih-machine_api-gateway_1,43.95%,81.76MiB,3.607GiB,2.21%
306,1542055246,b2c79388a6a1,scih-machine_gps-service_1,23.74%,89.6MiB,3.607GiB,2.43%
306,1542055246,3f6c1609d992,scih-machine_mongodb_1,4.01%,55MiB,3.607GiB,1.49%
306,1542055246,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
307,1542055246,684f50dc2b4d,scih-machine_api-gateway_1,43.95%,81.76MiB,3.607GiB,2.21%
307,1542055246,b2c79388a6a1,scih-machine_gps-service_1,23.74%,89.6MiB,3.607GiB,2.43%
307,1542055246,3f6c1609d992,scih-machine_mongodb_1,4.01%,55MiB,3.607GiB,1.49%
307,1542055246,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
308,1542055247,684f50dc2b4d,scih-machine_api-gateway_1,45.97%,81.54MiB,3.607GiB,2.21%
308,1542055247,b2c79388a6a1,scih-machine_gps-service_1,23.49%,89.63MiB,3.607GiB,2.43%
308,1542055247,3f6c1609d992,scih-machine_mongodb_1,4.05%,55.07MiB,3.607GiB,1.49%
308,1542055247,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
309,1542055247,684f50dc2b4d,scih-machine_api-gateway_1,45.97%,81.54MiB,3.607GiB,2.21%
309,1542055247,b2c79388a6a1,scih-machine_gps-service_1,23.49%,89.63MiB,3.607GiB,2.43%
309,1542055247,3f6c1609d992,scih-machine_mongodb_1,4.05%,55.07MiB,3.607GiB,1.49%
309,1542055247,35a0115bbd95,scih-machine_ui-service_1,0.00%,40.66MiB,3.607GiB,1.10%
310,1542055247,684f50dc2b4d,scih-machine_api-gateway_1,45.97%,81.54MiB,3.607GiB,2.21%
310,1542055247,b2c79388a6a1,scih-machine_gps-service_1,23.49%,89.63MiB,3.607GiB,2.43%
310,1542055247,3f6c1609d992,scih-machine_mongodb_1,4.05%,55.07MiB,3.607GiB,1.49%
